Iteration:,AeroBalance Mean Monitor: Statistics of Aerodynamic Balance Monitor,Mean HE-Massflow Monitor: Statistics of HE-Massflow Monitor (kg/s)
765,0.455151052394888,0.238443927607582
766,0.455144973803371,0.238456079906869
767,0.455138330973194,0.238468877997341
768,0.455131165098258,0.238483177224143
769,0.455123654283367,0.238499420744142
770,0.455115756722773,0.238517667465016
771,0.45510765464085,0.23853771222214
772,0.455099487870081,0.238559119077956
773,0.455091233424945,0.238581345708537
774,0.455082915400543,0.238603865406843
775,0.455074568201877,0.238626072516928
776,0.455066161396032,0.238647474667996
777,0.455057604076534,0.238667719097955
778,0.455048829702581,0.238686615511959
779,0.455039780320916,0.238704086189577
780,0.455030461630066,0.238720156895538
781,0.455020899058273,0.23873492111897
782,0.45501103686028,0.238748546167619
783,0.455000954844803,0.238761209322616
784,0.454990674746086,0.238773090567401
785,0.454980183549741,0.238784385407859
786,0.454969481838257,0.238795269376329
787,0.454958969548748,0.238805859279988
788,0.45494861804579,0.238816258106168
789,0.45493839072522,0.238826554604933
790,0.454928311364133,0.238836796611855
791,0.454918370047648,0.238847008370336
792,0.454908607417071,0.238857191913451
793,0.454899067377683,0.238867308665275
794,0.454889812179825,0.238877316950098
795,0.454880915252019,0.238887190651808
796,0.45487244595114,0.238896878829813
797,0.454864490147754,0.238906334536813
798,0.454857119905112,0.238915525895576
799,0.454850396338856,0.238924426931204
800,0.454844317357754,0.238933032337763
801,0.454838862022903,0.238941346225611
802,0.454834078372987,0.238949392210103
803,0.454830028970436,0.238957203252145
804,0.454826691250435,0.238964799590985
805,0.454824176282123,0.238972207495291
806,0.454822503568289,0.238979473211617
807,0.454821356785787,0.238986634202088
808,0.4548206618964,0.23899374097387
809,0.454820336746512,0.239000850792473
810,0.454820350005554,0.239008027050485
811,0.454820608616686,0.239015308662096
812,0.454821058310535,0.239022709885556
813,0.454821638419433,0.239030246504672
814,0.454822320951718,0.2390379193684
815,0.454822805649952,0.239045710428836
816,0.454823045132244,0.239053593787889
817,0.454823029815076,0.239061536521754
818,0.454823109328404,0.239069496263972
819,0.454823385585901,0.239077418825175
820,0.454823971216102,0.239085260009519
821,0.454824912018741,0.239092977970343
822,0.454826246732007,0.239100522244178
823,0.454828011122837,0.239107842656341
824,0.454830200451349,0.239114903982989
825,0.454832786658486,0.239121694379984
826,0.454835738635147,0.239128228171037
827,0.454839022524455,0.239134541859998
828,0.45484262554556,0.239140682713806
829,0.45484649678697,0.239146717066177
830,0.454850585034444,0.239152724030088
831,0.454854843932075,0.239158789564849
832,0.454859255450141,0.239164995446341
833,0.454863639469595,0.239171401136624
834,0.454867979014752,0.239178073254525
835,0.45487226357641,0.239185053537498
836,0.454876533277116,0.239192347961131
837,0.454880800517265,0.239199965238872
838,0.454885118335907,0.239207897445328
839,0.454889679215704,0.239216111057465
840,0.454894735413034,0.239224565482799
841,0.454900379032232,0.239233226997046
842,0.454906648239449,0.239242056485305
843,0.454913627755632,0.239251016333754
844,0.45492135466601,0.239260067191425
845,0.454929853031649,0.239269189396062
846,0.454939136379974,0.239278374780858
847,0.454949144804115,0.239287622728852
848,0.454959827789379,0.239296952883181
849,0.454971086755474,0.239306384388346
850,0.454982815713732,0.239315946544635
851,0.45499487139125,0.239325673983116
852,0.455007086477156,0.239335609711435
853,0.455019332471314,0.239345802127559
854,0.45503147870418,0.239356287000245
855,0.455043374330339,0.239367092558715
856,0.455054993933327,0.239378245530189
857,0.455066252639995,0.239389763892807
858,0.455077185299403,0.239401654252925
859,0.455087803179219,0.239413905043124
860,0.455098205003125,0.239426508611647
861,0.455108476759473,0.239439427715279
862,0.455118730598846,0.239452620633701
863,0.455129102533574,0.239466033041507
864,0.455139721956467,0.239479613012679
865,0.455150674311103,0.239493291057566
866,0.455162021380975,0.23950699037599
867,0.455173848391539,0.239520648904104
868,0.455186203285654,0.239534196232116
869,0.455199129667662,0.239547557282212
870,0.455212637896129,0.239560670545609
871,0.455226682210786,0.239573483114642
872,0.455241158398803,0.239585953238179
873,0.455255842292729,0.239598068746817
874,0.45527063601359,0.239609842316345
875,0.455285531005116,0.239621283900688
876,0.45530050661816,0.239632413111584
877,0.455315608104297,0.239643248800668
878,0.455330824185304,0.239653822741056
879,0.455346144701185,0.239664161972847
880,0.455361610058827,0.239674293239454
881,0.455377164045671,0.239684233968861
882,0.455392777040243,0.239693990306425
883,0.455408322150387,0.239703560033303
884,0.45542379107742,0.239712906765323
885,0.45543912667131,0.239721973915739
886,0.455454274469529,0.239730709651986
887,0.455469201509204,0.23973903807885
888,0.455483908887715,0.239746881393807
889,0.455498318977332,0.239754175489334
890,0.455512418049248,0.239760871910485
891,0.455526275709558,0.239766926958219
892,0.455539946941899,0.239772323784343
893,0.455553483017441,0.239777061628313
894,0.455566919127045,0.239781153212382
895,0.455580188050672,0.239784634508815
896,0.455593321691215,0.239787587004179
897,0.455606352455713,0.239790095813489
898,0.455619241774804,0.23979222707281
899,0.455631946130092,0.239794063882343
900,0.455644485372954,0.239795673028537
901,0.455656845135022,0.2397971115055
902,0.455668999982228,0.239798419646427
903,0.455681042398212,0.239799615618857
904,0.455692947617197,0.239800706651503
905,0.455704724066325,0.239801682445196
906,0.455716430633649,0.239802525558179
907,0.455728077816435,0.239803212374558
908,0.455739621686391,0.239803722504129
909,0.455751040613654,0.239804039728865
910,0.455762299274053,0.239804167373905
911,0.455773349030267,0.239804122179163
912,0.455784133264708,0.239803935370066
913,0.455794592372217,0.239803646881425
914,0.455804678296794,0.239803296593421
915,0.455814303921945,0.239802922020901
916,0.455823428197909,0.239802544788204
917,0.455832038236509,0.239802164943209
918,0.455840109547095,0.239801773017545
919,0.455847665846258,0.239801349294547
920,0.455854764583394,0.239800845839211
921,0.455861378694205,0.239800206770785
922,0.455867555443319,0.239799383093404
923,0.455873276459089,0.239798327596981
924,0.455878517872688,0.239796996354286
925,0.455883287468251,0.239795363515647
926,0.455887584696738,0.239793421807259
927,0.455891429365145,0.239791190415317
928,0.455894849515295,0.239788705463081
929,0.455897862778034,0.23978601735974
930,0.455900487551619,0.239783200562852
931,0.455902768821757,0.23978034917793
932,0.455904776618114,0.239777541271348
933,0.455906457587585,0.239774887527741
934,0.455907928140869,0.239772486615691
935,0.455909251678441,0.239770426414636
936,0.455910460998988,0.239768769786826
937,0.45591153957664,0.239767565491168
938,0.455912464929063,0.239766828800422
939,0.455913239367802,0.239766540621577
940,0.455913838298991,0.239766651710214
941,0.455914252516551,0.239767096371096
942,0.455914484693152,0.239767776338136
943,0.455914596350258,0.239768594267856
944,0.455914648940148,0.239769450919949
945,0.455914740264684,0.239770254784972
946,0.455914961299963,0.239770937942459
947,0.455915405158787,0.239771455878011
948,0.455916144064732,0.23977178564819
949,0.45591726713578,0.239771926791886
950,0.455918818687046,0.239771899693454
951,0.455920834863816,0.239771737235413
952,0.455923334996923,0.239771481570912
953,0.455926300768829,0.239771196231545
954,0.455929713810893,0.239770931261839
955,0.455933553360116,0.239770728880589
956,0.455937772259901,0.239770612746924
957,0.455942305755808,0.239770589192108
958,0.45594712896202,0.239770632424065
959,0.455952200492328,0.239770705815346
960,0.4559574744109,0.239770753960747
961,0.455962918579103,0.239770714868096
962,0.455968529183731,0.239770523606834
963,0.455974248722995,0.239770110546596
964,0.455980006575349,0.239769405382118
965,0.455985787127447,0.239768356953855
966,0.455991490386922,0.239766926168674
967,0.455997096567063,0.239765100661958
968,0.456002545194922,0.23976287179931
969,0.456007803010413,0.239760258064009
970,0.456012836900524,0.239757288741075
971,0.456017624431746,0.239754000753973
972,0.456022126949259,0.239750435817028
973,0.456026353916731,0.239746640654343
974,0.456030243106628,0.239742654867524
975,0.456033795578296,0.239738514038996
976,0.456036978477318,0.239734255155669
977,0.456039792058859,0.239729913488341
978,0.456042192279469,0.239725519992587
979,0.456044141855008,0.239721095725082
980,0.456045660649841,0.239716658578589
981,0.45604678126017,0.239712219224833
982,0.456047584689627,0.239707792901348
983,0.456048086237606,0.239703392118067
984,0.456048381714781,0.239699028703753
985,0.456048529756384,0.239694720212604
986,0.456048607930092,0.239690493680695
987,0.45604869271501,0.239686373581712
988,0.456048833396902,0.239682379797584
989,0.456049094019053,0.239678540574114
990,0.456049483124063,0.239674877894698
991,0.456050028461427,0.239671410573429
992,0.456050730123464,0.239668157405335
993,0.456051521243677,0.239665133909204
994,0.456052371954667,0.239662348290897
995,0.456053221757213,0.23965979691922
996,0.456053990371083,0.239657466776169
997,0.456054570891932,0.239655343772281
998,0.456054852753632,0.239653396891263
999,0.456054725730201,0.239651589364479
1000,0.456054104011982,0.239649886085396
1001,0.45605307151136,0.239654368144851
1002,0.456051661641429,0.239660912076268
1003,0.456050137086399,0.239670559838993
1004,0.456048515017179,0.239682918576026
1005,0.456047089467866,0.239695022181315
1006,0.456045612606645,0.239704363340846
1007,0.45604397162123,0.239708768182453
1008,0.456041680167026,0.239707360526759
1009,0.456038817426014,0.239700963588269
1010,0.456035406574686,0.239690680585435
1011,0.456031600529057,0.239677581571065
1012,0.456027414124411,0.239662910050705
1013,0.456022861507642,0.239647767120144
1014,0.456017961201935,0.239633111055337
1015,0.456012673367746,0.239619799974814
1016,0.456007027468546,0.239608273246533
1017,0.456001155391246,0.239598586603624
1018,0.455995135597912,0.239590800686314
1019,0.455989062403697,0.239584758076372
1020,0.455983018486004,0.239580127380206
1021,0.455977142207275,0.239576528323764
1022,0.455971450720464,0.239573568497235
1023,0.45596594163287,0.239570948408903
1024,0.45596065894656,0.239568380194292
1025,0.455955587359618,0.239565613916531
1026,0.455950746909645,0.239562506161001
1027,0.455946119059678,0.239558973554443
1028,0.455941641074801,0.239554971561529
1029,0.455937303601044,0.239550487289783
1030,0.455933032578779,0.239545577074051
1031,0.455928779601053,0.239540328796065
1032,0.455924506272785,0.23953484088466
1033,0.455920176195685,0.239529171326119
1034,0.455915718234171,0.239523413294167
1035,0.455911140423662,0.239517657221195
1036,0.455906390057267,0.239511990028332
1037,0.455901449619154,0.239506482740743
1038,0.455896287996863,0.239501202539198
1039,0.455890935196588,0.239496182292956
1040,0.455885416741201,0.239491455213714
1041,0.455879762389042,0.239487041443903
1042,0.455873964817729,0.239482957249606
1043,0.455868029336056,0.239479223662294
1044,0.455862008885513,0.239475872876108
1045,0.45585592219477,0.239472922236954
1046,0.455849757773794,0.239470399559056
1047,0.455843585868015,0.239468319113844
1048,0.455837357495551,0.239466703998746
1049,0.455831015100599,0.239465555977683
1050,0.455824631275502,0.239464880937561
1051,0.455818180245519,0.239464672994497
1052,0.455811695625321,0.239464918669435
1053,0.455805179077333,0.239465596883649
1054,0.455798605522008,0.239466686701448
1055,0.45579197623916,0.239468156953715
1056,0.455785329939598,0.239469975500678
1057,0.455778655894794,0.239472095936005
1058,0.455771976757496,0.239474454095442
1059,0.455765261967682,0.239476970730584
1060,0.455758539053574,0.239479573991003
1061,0.455751793619457,0.239482175239252
1062,0.455745007993868,0.239484691371519
1063,0.455738213901787,0.239487028801608
1064,0.455731361548124,0.239489088953654
1065,0.455724488846768,0.239490777594804
1066,0.45571758848646,0.239492017966611
1067,0.455710667694062,0.239492731869614
1068,0.455703725408701,0.239492869655631
1069,0.455696779776187,0.239492400776952
1070,0.455689821503979,0.23949131630712
1071,0.455682895105516,0.239489620326318
1072,0.455676016289316,0.239487332828059
1073,0.45566918649577,0.239484480007692
1074,0.455662433737902,0.23948110793949
1075,0.455655750951754,0.239477279092783
1076,0.455649133021351,0.239473050834631
1077,0.455642556482495,0.239468492099992
1078,0.455636026123451,0.239463654450407
1079,0.455629507700097,0.239458582706967
1080,0.455623054051436,0.239453306710711
1081,0.45561665062093,0.239447845301453
1082,0.45561031382298,0.239442196219363
1083,0.455604063036067,0.239436336660376
1084,0.455597919373443,0.239430223055115
1085,0.455591922979511,0.23942382871553
1086,0.455586086439071,0.239417121967784
1087,0.455580433962443,0.239410083866905
1088,0.45557499907554,0.23940270805009
1089,0.455569822199372,0.239395003113804
1090,0.455564921029908,0.239386999446354
1091,0.455560285542178,0.239378736251389
1092,0.455555926477704,0.239370272381685
1093,0.455551792421725,0.239361670637556
1094,0.455547848354779,0.239352996605597
1095,0.455544085648447,0.239344312863553
1096,0.455540440530386,0.239335672483569
1097,0.455536845661935,0.239327115674025
1098,0.455533263406666,0.239318656080955
1099,0.455529682560991,0.239310278657642
1100,0.455526083612006,0.23930194701406
1101,0.455522410005879,0.239293618034621
1102,0.455518698008061,0.239285215304105
1103,0.455514902630882,0.239276674484221
1104,0.455511097767446,0.239267952975954
1105,0.455507309350484,0.239258992997426
1106,0.455503585938071,0.239249736142986
1107,0.455499960018176,0.239240156867361
1108,0.455496479848763,0.239230230236058
1109,0.455493170725709,0.23921994675148
1110,0.455490059280278,0.239209323356307
1111,0.4554871731344,0.239198391190994
1112,0.455484476452177,0.239187194042542
1113,0.455481966714572,0.239175785739605
1114,0.455479630939388,0.239164238818262
1115,0.455477440089472,0.239152625972583
1116,0.455475419611694,0.239140995312907
1117,0.455473527894059,0.239129396999098
1118,0.455471820252813,0.239117891209901
1119,0.455470298996508,0.23910653024438
1120,0.455469045488171,0.239095355652976
1121,0.455468043719012,0.23908440595343
1122,0.455467396105592,0.239073703103134
1123,0.455467079792557,0.239063266551582
1124,0.455467115181321,0.239053115025891
1125,0.455467565667548,0.239043264819307
1126,0.455468426444971,0.23903372922306
1127,0.455469691184511,0.239024507341063
1128,0.455471359436644,0.239015590186707
1129,0.455473387836993,0.239006964550452
1130,0.455475726689919,0.238998618094281
1131,0.455478276621345,0.238990524760074
1132,0.455480970416055,0.238982656782297
1133,0.455483725454675,0.238974993885188
1134,0.455486489804038,0.238967498392493
1135,0.455489155626481,0.238960141126609
1136,0.455491673233631,0.238952889329846
1137,0.455493966720828,0.238945697509383
1138,0.45549598046248,0.238938535881174
1139,0.455497657898849,0.238931374368938
1140,0.455498955295673,0.238924180805518
1141,0.455499830407338,0.238916949636623
1142,0.455500279962034,0.238909672575566
1143,0.455500298169537,0.238902356879052
1144,0.455499924284358,0.238895028645667
1145,0.455499199650174,0.238887727178297
1146,0.455498196933982,0.238880491072278
1147,0.455496924112629,0.238873374743177
1148,0.455495416202987,0.238866430322069
1149,0.455493726045776,0.238859711327302
1150,0.45549191443405,0.238853265159151
1151,0.455490021575545,0.238847124800094
1152,0.455488104202953,0.238841331770868
1153,0.455486179491978,0.238835910167258
1154,0.455484311011428,0.238830857359819
1155,0.455482538446325,0.238826151582784
1156,0.455480885050693,0.238821733885274
1157,0.455479403792531,0.238817531379133
1158,0.455478153692265,0.23881345758814
1159,0.455477173962433,0.238809412624476
1160,0.455476509578299,0.238805291594557
1161,0.455476150559611,0.238800997806773
1162,0.455476144265876,0.238796432180821
1163,0.455476463275364,0.238791520620512
1164,0.455477102757463,0.238786202010207
1165,0.455478072200917,0.23878045017055
1166,0.455479321308089,0.238774281994566
1167,0.45548084192421,0.238767723653853
1168,0.455482611880643,0.238760836018388
1169,0.45548459899085,0.238753681647543
1170,0.45548675601881,0.238746340593503
1171,0.455489072886809,0.23873890494677
1172,0.455491500039919,0.238731474058036
1173,0.4554940211703,0.238724134665202
1174,0.455496624838633,0.238716957579727
1175,0.455499241370211,0.238710011786892
1176,0.455501891526788,0.238703339346398
1177,0.45550452315574,0.23869696877117
1178,0.455507143516758,0.238690915454235
1179,0.45550970431077,0.238685180272434
1180,0.455512203804663,0.238679752167949
1181,0.455514656901806,0.23867460805962
1182,0.455517001316233,0.238669707157555
1183,0.455519264054376,0.238665012177296
1184,0.455521450743053,0.238660483236076
1185,0.455523595431959,0.238656077206855
1186,0.455525676317138,0.238651757180998
1187,0.455527726042961,0.238647481119897
1188,0.455529785741934,0.2386432062758
1189,0.455531886161962,0.238638900504095
1190,0.455534079940816,0.238634530937147
1191,0.455536379679076,0.238630072700411
1192,0.45553882319742,0.23862550468023
1193,0.455541451985046,0.238620801703192
1194,0.455544311703579,0.238615942605867
1195,0.455547461668813,0.23861091125677
1196,0.455550929512191,0.238605683646512
1197,0.455554730576079,0.238600234985158
1198,0.455558913063994,0.238594544866998
1199,0.455563539809333,0.238588588044832
1200,0.455568700047014,0.238582345180056
1201,0.455574408378617,0.238575798970296
1202,0.455580712600586,0.238568922866426
1203,0.455587630640651,0.23856171257913
1204,0.455595206251598,0.238554177168866
1205,0.455603468479787,0.238546334085483
1206,0.455612375687006,0.23853820694135
1207,0.455621924263235,0.238529832432773
1208,0.455632098098376,0.238521262292658
1209,0.455642846471426,0.238512563292675
1210,0.455654116255936,0.238503796318379
1211,0.455665793603784,0.23849501551969
1212,0.455677856280933,0.238486292362926
1213,0.455690235705965,0.238477698432044
1214,0.455702873973073,0.238469310445022
1215,0.45571568828717,0.238461176286898
1216,0.455728619720716,0.238453331544705
1217,0.455741609919948,0.238445800623557
1218,0.455754649350613,0.23843859331666
1219,0.455767696773986,0.23843170652404
1220,0.455780829202218,0.238425121925923
1221,0.455794053336351,0.238418807190584
1222,0.455807409156455,0.238412731514646
1223,0.455820880799644,0.238406870091199
1224,0.455834469733935,0.238401193679705
1225,0.455848203700432,0.238395673143496
1226,0.455862104717443,0.238390291839638
1227,0.455876114440524,0.238385045099575
1228,0.455890261751757,0.238379935266409
1229,0.455904512729838,0.238374979080625
1230,0.455918845761621,0.238370204650843
1231,0.455933269097786,0.238365645590938
1232,0.455947757949199,0.238361337596494
1233,0.455962339635782,0.238357315684418
1234,0.455977048314031,0.238353607041712
1235,0.455991868096174,0.238350238815167
1236,0.456006809617213,0.238347216081757
1237,0.456021891667424,0.238344535837745
1238,0.45603722045907,0.238342194441578
1239,0.456052845842831,0.238340177907216
1240,0.456068830152275,0.238338480878968
1241,0.456085291313103,0.238337092420473
1242,0.456102256319177,0.238336005267905
1243,0.456119738566583,0.238335219836639
1244,0.456137774958249,0.238334725357747
1245,0.456156386365183,0.238334505534837
1246,0.456175518216969,0.238334557966064
1247,0.456195129644001,0.238334883138782
1248,0.456215176588559,0.238335489391182
1249,0.456235563009171,0.238336386101036
1250,0.456256143099073,0.238337588273428
1251,0.45627696735055,0.238329798934692
1252,0.456297936185714,0.238311115900157
1253,0.456318565047761,0.238281058897056
1254,0.456338699821485,0.238240351112673
1255,0.456358173144183,0.23819127824922
1256,0.456376966190075,0.238136530037692
1257,0.456394710984216,0.238081105922508
1258,0.456411737781959,0.238029070535659
1259,0.45642821540528,0.23798319021966
1260,0.456444303858593,0.237945023295347
1261,0.456460033535913,0.237914735570446
1262,0.456475408032113,0.237891610066299
1263,0.456490415444175,0.237874242689034
1264,0.456504987158613,0.237860882766925
1265,0.456519019068368,0.237849780817587
1266,0.456532532408025,0.23783933379967
1267,0.456545501862119,0.237828315643601
1268,0.456557910406091,0.237815899193829
1269,0.456569764532227,0.237801685213974
1270,0.456581106603437,0.237785647357558
1271,0.456591934899763,0.237768027795143
1272,0.456602256527419,0.23774928773865
1273,0.456612154024631,0.237729992013963
1274,0.456621655176804,0.237710687519275
1275,0.456630839059336,0.237691998170985
1276,0.456639816053969,0.237674424456823
1277,0.456648641982323,0.237658323425779
1278,0.456657409814586,0.237643876381041
1279,0.456666180148702,0.237631148748769
1280,0.456675026398967,0.237620096232133
1281,0.456683945005119,0.237610596432108
1282,0.456692962595914,0.237602439681027
1283,0.456702025514551,0.237595390474723
1284,0.456711064461245,0.237589212544658
1285,0.456720099874004,0.237583650292041
1286,0.456729093895297,0.237578462445441
1287,0.456737617729241,0.237573450147541
1288,0.456745588953346,0.237568458049118
1289,0.456753059666707,0.237563372171341
1290,0.456760025190093,0.237558125502233
1291,0.456766496726715,0.237552709499283
1292,0.456772526894973,0.23754715533636
1293,0.456778118328817,0.237541537437141
1294,0.456783292940952,0.237535950809467
1295,0.456788047078576,0.237530496955586
1296,0.456792424660663,0.237525292997251
1297,0.45679644230281,0.237520462694234
1298,0.456800126212898,0.237516118715669
1299,0.45680351980555,0.237512345538938
1300,0.456806674133914,0.237509209512421
1301,0.456809619807984,0.237506754989137
1302,0.456812392898149,0.237505007394033
1303,0.456814987848816,0.237503964999287
1304,0.456817467858522,0.237503609845073
1305,0.456819706923547,0.237503898021408
1306,0.456821660991406,0.237504783533757
1307,0.456823380382346,0.237506211973138
1308,0.456824901343194,0.237508113513985
1309,0.456826260891347,0.23751040592243
1310,0.456827482529001,0.237513000609337
1311,0.456828664733314,0.237515814704274
1312,0.456829812396458,0.23751877933215
1313,0.456830955077082,0.237521823065891
1314,0.456832110854257,0.237524891339169
1315,0.456833316030884,0.23752795342332
1316,0.456834560598546,0.237530988265479
1317,0.456835842279227,0.237534001771415
1318,0.456836870697244,0.237537021106171
1319,0.456837589883001,0.237540086437481
1320,0.456837986210961,0.237543249509371
1321,0.456838064977293,0.237546568875854
1322,0.456837863078796,0.237550100635481
1323,0.456837359841989,0.237553905698833
1324,0.456836569731207,0.237558033994899
1325,0.456835464805963,0.23756251782376
1326,0.456834060398006,0.237567368697389
1327,0.45683228708003,0.237572571332346
1328,0.456830136916401,0.237578090980215
1329,0.456827566608064,0.237583866570893
1330,0.456824552050072,0.237589828417299
1331,0.45682109373893,0.237595889335329
1332,0.456817159631913,0.237601955648133
1333,0.456812779498489,0.237607936751739
1334,0.456807979922772,0.237613741510142
1335,0.456802820641348,0.237619294171371
1336,0.456797334898562,0.237624539630232
1337,0.456791604159145,0.237629436628784
1338,0.456785732363477,0.237633964412587
1339,0.456779672056278,0.237638125861628
1340,0.456773319488482,0.237641940271119
1341,0.456766770293314,0.237645432672359
1342,0.456760172452342,0.237648629475203
1343,0.45675357935976,0.237651546863318
1344,0.456747069010656,0.237654196554791
1345,0.456740691908634,0.237656577957414
1346,0.45673448972685,0.237658679453888
1347,0.456728497304989,0.237660494910254
1348,0.456722730933716,0.237661996107886
1349,0.456717177839967,0.237663160156287
1350,0.456711836018937,0.237663965750997
1351,0.456706692075452,0.237664388830086
1352,0.456701747008589,0.237664413147971
1353,0.456697021124354,0.237664022825158
1354,0.456692522499085,0.237663209751218
1355,0.456688269322588,0.237661971624984
1356,0.456684210700055,0.237660323928136
1357,0.45668032134554,0.237658288199591
1358,0.456676596336682,0.237655897995905
1359,0.456672999885538,0.237653196399583
1360,0.456669488490203,0.237650228058315
1361,0.45666599266125,0.237647052650463
1362,0.456662482009487,0.237643731916306
1363,0.456658860317485,0.237640328083522
1364,0.456655048210663,0.23763689215327
1365,0.456650976667706,0.237633493711999
1366,0.456646602029198,0.237630181910034
1367,0.456641879633539,0.237626986130229
1368,0.456636786731563,0.237623935380604
1369,0.4566312670083,0.237621051918836
1370,0.456625336164222,0.237618335956357
1371,0.456618957188739,0.237615779333938
1372,0.456612132261147,0.237613372856242
1373,0.456604893765384,0.237611101234166
1374,0.45659729855988,0.237608922474307
1375,0.456589396555876,0.237606804963712
1376,0.45658124808985,0.237604716134447
1377,0.456572879473101,0.23760262533393
1378,0.456564390536307,0.237600507372406
1379,0.456555829066393,0.237598339559859
1380,0.456547266827025,0.237596105117193
1381,0.456538788650923,0.237593797030869
1382,0.456530456926331,0.23759142027058
1383,0.456522339207263,0.237588994005887
1384,0.456514493822998,0.237586552264181
1385,0.456506941350458,0.23758413455171
1386,0.456499710621749,0.237581785499079
1387,0.456492790746524,0.237579554549745
1388,0.456486163885147,0.237577497035982
1389,0.456479797664572,0.237575657618377
1390,0.456473685698031,0.237574076689636
1391,0.456467746416996,0.237572777215754
1392,0.456461944444499,0.237571767142829
1393,0.456456238970045,0.237571032867128
1394,0.456450628818294,0.237570545054108
1395,0.45644510435279,0.237570261245711
1396,0.456439632503466,0.237570120095422
1397,0.456434233793236,0.237570056947614
1398,0.45642893863181,0.237570016131266
1399,0.456423815655203,0.237569934010925
1400,0.456418887132403,0.237569758857749
1401,0.456414221402975,0.237569446679402
1402,0.456409876304903,0.237568965462129
1403,0.456405849235177,0.23756830198066
1404,0.456402142860316,0.237567452890491
1405,0.456398723968379,0.237566429022598
1406,0.456395504096688,0.237565247003187
1407,0.456392414507088,0.237563926017219
1408,0.456389363660334,0.2375624823902
1409,0.456386241817328,0.237560925271504
1410,0.456382957615838,0.237559260639049
1411,0.456379471491985,0.237557489123034
1412,0.456375726519369,0.237555602443629
1413,0.456371691031576,0.237553586198481
1414,0.456367377089918,0.237551421834213
1415,0.456362841714619,0.237549092459723
1416,0.456358147592712,0.237546581422433
1417,0.456353373252566,0.237543882314239
1418,0.45634863610257,0.237540992751925
1419,0.456344049344889,0.23753791415305
1420,0.456339680038145,0.237534670596685
1421,0.45633562510909,0.237531296996397
1422,0.456331931889629,0.237527833234927
1423,0.456328598994086,0.237524332713332
1424,0.456325652524985,0.237520853277613
1425,0.456323106392077,0.237517447471054
1426,0.456320951308214,0.237514169123494
1427,0.456319121904633,0.237511052772767
1428,0.456317594492866,0.237508122877622
1429,0.456316298485971,0.237505390040417
1430,0.456315221422809,0.237502845783871
1431,0.456314337589665,0.237500468323256
1432,0.456313664396841,0.237498231922881
1433,0.456313235297635,0.237496088865711
1434,0.456313055729319,0.23749399419998
1435,0.456313159200606,0.237491901288611
1436,0.456313576179192,0.23748975884306
1437,0.456314383743556,0.237487507651891
1438,0.456315616624412,0.237485101363298
1439,0.456317295161084,0.23748251527402
1440,0.456319432417693,0.23747973269434
1441,0.456322023861202,0.237476742214868
1442,0.456325032357768,0.237473559393158
1443,0.456328393311428,0.237470210373103
1444,0.456332042723525,0.237466731663126
1445,0.456335894149429,0.237463170934617
1446,0.456339857460471,0.237459563632396
1447,0.456343833737002,0.237455938105468
1448,0.456347691716319,0.237452318945257
1449,0.456351359884108,0.237448733392628
1450,0.456354772030224,0.2374452067555
1451,0.456357865376941,0.237441760552645
1452,0.456360586864674,0.237438414436057
1453,0.456362913543352,0.237435186935237
1454,0.456364815198738,0.237432101315236
1455,0.456366297628866,0.237429178112635
1456,0.456367369147996,0.237426445528775
1457,0.456368080620057,0.237423946428795
1458,0.456368473188965,0.237421731770277
1459,0.4563686156062,0.237419852715277
1460,0.456368602714993,0.237418358544235
1461,0.456368516040187,0.237417286095877
1462,0.45636842093823,0.237416663260285
1463,0.456368426147874,0.237416514026629
1464,0.456368606386848,0.237416858588963
1465,0.456369005933525,0.237417700798418
1466,0.456369679682266,0.237419037845393
1467,0.456370624938352,0.237420850604637
1468,0.456371861524176,0.23742311768068
1469,0.456373407019326,0.237425804562242
1470,0.456375230457797,0.237428875397733
1471,0.456377357568713,0.237432284254934
1472,0.456379753753625,0.237435990964034
1473,0.45638237919531,0.237439953512695
1474,0.456385214681686,0.237444133957717
1475,0.456388226753302,0.237448500231769
1476,0.456391380325683,0.237453014596888
1477,0.456394654831324,0.237457639270061
1478,0.456398034128563,0.237462340628269
1479,0.456401482003655,0.237467082988366
1480,0.456404994363337,0.237471835435909
1481,0.456408546692414,0.237476571393285
1482,0.456412129499183,0.237481266717999
1483,0.456415747268655,0.237485889688031
1484,0.456419386512179,0.237490417578385
1485,0.456423020930515,0.237494826793235
1486,0.456426601744242,0.237499108979406
1487,0.456430116667051,0.237503267284224
1488,0.456433477053207,0.237507316834568
1489,0.456436667915274,0.237511278182855
1490,0.456439677307987,0.237515181190945
1491,0.456442449901072,0.237519068116889
1492,0.45644496200236,0.237522976703802
1493,0.456447232732654,0.237526952599126
1494,0.456449259400502,0.237531032433897
1495,0.456451036665255,0.237535243083669
1496,0.456452575821855,0.237539605086378
1497,0.456453901179517,0.237544123133087
1498,0.456455023158354,0.237548792112904
1499,0.456455960980122,0.237553590089046
1500,0.456456733630257,0.23755849051977
1501,0.456457348129896,0.237554216579384
1502,0.456457840476808,0.237539452188863
1503,0.45645786852778,0.237513211739898
1504,0.456457310841569,0.237475502374249
1505,0.456455803915022,0.237429544292417
1506,0.456453551692724,0.23737912213109
1507,0.456450670144954,0.237328239288827
1508,0.456447504258278,0.237280437682363
1509,0.4564442574108,0.237238058814963
